tumbol_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,sum_rain_y
150608.0,0.0,0.65,4.83,10.42,61.41,0.05,11.37,9.14,38.93,1.48,45.63,31.69,135.73,108.94,75.14,109.61,38.22,62.31,64.75,85.27,165.01,216.46,54.51,108.66,160.63,128.03,204.56,227.82,22.17,40.36,1.24,92.16,165.08,7.06,0.09,0.0,2489.41
150609.0,0.0,1.23,8.58,10.37,60.03,0.0,8.62,8.96,28.68,1.43,45.21,30.07,126.42,111.48,65.02,100.89,35.96,61.02,59.27,74.15,176.75,196.15,51.84,97.48,144.4,112.82,189.6,209.54,19.63,41.41,1.14,88.3,158.16,4.71,0.04,0.0,2329.3599999999997
150610.0,0.0,0.57,5.28,13.33,68.06,0.04,13.31,12.84,43.47,1.61,52.16,32.87,132.46,114.8,75.54,113.48,42.53,62.84,66.46,82.7,165.8,208.84,58.27,110.83,155.86,149.7,223.1,236.64,28.79,49.72,1.76,94.26,180.75,7.63,0.23,0.0,2606.53
150611.0,0.0,1.23,8.58,10.37,60.03,0.0,8.62,8.96,28.68,1.43,45.21,30.07,126.42,111.48,65.02,100.89,35.96,61.02,59.27,74.15,176.75,196.15,51.84,97.48,144.4,112.82,189.6,209.54,19.63,41.41,1.14,88.3,158.16,4.71,0.04,0.0,2329.3599999999997
150612.0,0.0,1.23,8.58,10.37,60.03,0.0,8.62,8.96,28.68,1.43,45.21,30.07,126.42,111.48,65.02,100.89,35.96,61.02,59.27,74.15,176.75,196.15,51.84,97.48,144.4,112.82,189.6,209.54,19.63,41.41,1.14,88.3,158.16,4.71,0.04,0.0,2329.3599999999997
150613.0,0.0,1.23,8.58,10.37,60.03,0.0,8.62,8.96,28.68,1.43,45.21,30.07,126.42,111.48,65.02,100.89,35.96,61.02,59.27,74.15,176.75,196.15,51.84,97.48,144.4,112.82,189.6,209.54,19.63,41.41,1.14,88.3,158.16,4.71,0.04,0.0,2329.3599999999997
150614.0,0.0,0.97,9.52,12.43,64.08,0.0,9.55,12.8,37.89,1.44,53.27,28.75,122.34,118.03,68.41,110.63,43.49,64.94,67.2,78.35,177.22,196.92,62.38,100.4,157.07,133.32,218.34,211.42,22.74,50.83,1.81,90.51,164.43,4.91,0.33,0.0,2496.7199999999993
150615.0,0.0,1.23,8.58,10.37,60.03,0.0,8.62,8.96,28.68,1.43,45.21,30.07,126.42,111.48,65.02,100.89,35.96,61.02,59.27,74.15,176.75,196.15,51.84,97.48,144.4,112.82,189.6,209.54,19.63,41.41,1.14,88.3,158.16,4.71,0.04,0.0,2329.3599999999997
150701.0,0.0,0.65,4.83,10.42,61.41,0.05,11.37,9.14,38.93,1.48,45.63,31.69,135.73,108.94,75.14,109.61,38.22,62.31,64.75,85.27,165.01,216.46,54.51,108.66,160.63,128.03,204.56,227.82,22.17,40.36,1.24,92.16,165.08,7.06,0.09,0.0,2489.41
150702.0,0.0,1.23,8.58,10.37,60.03,0.0,8.62,8.96,28.68,1.43,45.21,30.07,126.42,111.48,65.02,100.89,35.96,61.02,59.27,74.15,176.75,196.15,51.84,97.48,144.4,112.82,189.6,209.54,19.63,41.41,1.14,88.3,158.16,4.71,0.04,0.0,2329.3599999999997
150703.0,0.0,0.65,4.83,10.42,61.41,0.05,11.37,9.14,38.93,1.48,45.63,31.69,135.73,108.94,75.14,109.61,38.22,62.31,64.75,85.27,165.01,216.46,54.51,108.66,160.63,128.03,204.56,227.82,22.17,40.36,1.24,92.16,165.08,7.06,0.09,0.0,2489.41
150704.0,0.0,0.65,4.83,10.42,61.41,0.05,11.37,9.14,38.93,1.48,45.63,31.69,135.73,108.94,75.14,109.61,38.22,62.31,64.75,85.27,165.01,216.46,54.51,108.66,160.63,128.03,204.56,227.82,22.17,40.36,1.24,92.16,165.08,7.06,0.09,0.0,2489.41
150705.0,0.0,0.65,4.83,10.42,61.41,0.05,11.37,9.14,38.93,1.48,45.63,31.69,135.73,108.94,75.14,109.61,38.22,62.31,64.75,85.27,165.01,216.46,54.51,108.66,160.63,128.03,204.56,227.82,22.17,40.36,1.24,92.16,165.08,7.06,0.09,0.0,2489.41
160101.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160102.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160103.0,0.0,0.94,8.39,3.11,25.53,0.0,7.38,16.41,17.79,2.71,44.93,35.15,117.32,78.78,39.36,53.68,9.78,33.92,37.61,52.24,119.96,138.63,33.54,63.1,154.8,62.56,178.75,173.16,15.28,23.45,1.04,63.69,100.18,8.04,0.0,0.0,1721.21
160104.0,0.0,0.67,9.63,5.44,31.17,0.0,7.21,6.74,19.89,1.56,45.21,24.0,115.26,76.4,40.33,53.2,8.08,27.76,36.57,47.97,111.24,128.5,32.75,53.27,134.52,52.12,146.56,170.45,17.19,33.03,1.84,58.15,85.47,7.82,0.0,0.0,1590.0
160105.0,0.0,2.56,7.95,0.78,14.4,0.0,7.72,24.75,14.36,4.53,50.78,57.84,120.92,64.01,29.57,40.73,8.65,31.57,25.41,47.38,107.44,116.86,29.37,64.14,184.12,87.29,209.22,168.68,13.52,11.84,0.12,60.97,101.28,5.41,0.0,0.0,1714.17
160106.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160107.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160108.0,0.0,0.94,8.39,3.11,25.53,0.0,7.38,16.41,17.79,2.71,44.93,35.15,117.32,78.78,39.36,53.68,9.78,33.92,37.61,52.24,119.96,138.63,33.54,63.1,154.8,62.56,178.75,173.16,15.28,23.45,1.04,63.69,100.18,8.04,0.0,0.0,1721.21
160109.0,0.0,2.56,7.95,0.78,14.4,0.0,7.72,24.75,14.36,4.53,50.78,57.84,120.92,64.01,29.57,40.73,8.65,31.57,25.41,47.38,107.44,116.86,29.37,64.14,184.12,87.29,209.22,168.68,13.52,11.84,0.12,60.97,101.28,5.41,0.0,0.0,1714.17
160110.0,0.0,0.67,9.63,5.44,31.17,0.0,7.21,6.74,19.89,1.56,45.21,24.0,115.26,76.4,40.33,53.2,8.08,27.76,36.57,47.97,111.24,128.5,32.75,53.27,134.52,52.12,146.56,170.45,17.19,33.03,1.84,58.15,85.47,7.82,0.0,0.0,1590.0
160111.0,0.0,0.67,9.63,5.44,31.17,0.0,7.21,6.74,19.89,1.56,45.21,24.0,115.26,76.4,40.33,53.2,8.08,27.76,36.57,47.97,111.24,128.5,32.75,53.27,134.52,52.12,146.56,170.45,17.19,33.03,1.84,58.15,85.47,7.82,0.0,0.0,1590.0
160112.0,0.0,0.94,8.39,3.11,25.53,0.0,7.38,16.41,17.79,2.71,44.93,35.15,117.32,78.78,39.36,53.68,9.78,33.92,37.61,52.24,119.96,138.63,33.54,63.1,154.8,62.56,178.75,173.16,15.28,23.45,1.04,63.69,100.18,8.04,0.0,0.0,1721.21
160114.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160115.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160116.0,0.0,2.56,7.95,0.78,14.4,0.0,7.72,24.75,14.36,4.53,50.78,57.84,120.92,64.01,29.57,40.73,8.65,31.57,25.41,47.38,107.44,116.86,29.37,64.14,184.12,87.29,209.22,168.68,13.52,11.84,0.12,60.97,101.28,5.41,0.0,0.0,1714.17
160117.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160118.0,0.0,0.67,9.63,5.44,31.17,0.0,7.21,6.74,19.89,1.56,45.21,24.0,115.26,76.4,40.33,53.2,8.08,27.76,36.57,47.97,111.24,128.5,32.75,53.27,134.52,52.12,146.56,170.45,17.19,33.03,1.84,58.15,85.47,7.82,0.0,0.0,1590.0
160119.0,0.0,0.67,9.63,5.44,31.17,0.0,7.21,6.74,19.89,1.56,45.21,24.0,115.26,76.4,40.33,53.2,8.08,27.76,36.57,47.97,111.24,128.5,32.75,53.27,134.52,52.12,146.56,170.45,17.19,33.03,1.84,58.15,85.47,7.82,0.0,0.0,1590.0
160120.0,0.0,0.94,8.39,3.11,25.53,0.0,7.38,16.41,17.79,2.71,44.93,35.15,117.32,78.78,39.36,53.68,9.78,33.92,37.61,52.24,119.96,138.63,33.54,63.1,154.8,62.56,178.75,173.16,15.28,23.45,1.04,63.69,100.18,8.04,0.0,0.0,1721.21
160121.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160122.0,0.0,0.94,8.39,3.11,25.53,0.0,7.38,16.41,17.79,2.71,44.93,35.15,117.32,78.78,39.36,53.68,9.78,33.92,37.61,52.24,119.96,138.63,33.54,63.1,154.8,62.56,178.75,173.16,15.28,23.45,1.04,63.69,100.18,8.04,0.0,0.0,1721.21
160123.0,0.0,0.94,8.39,3.11,25.53,0.0,7.38,16.41,17.79,2.71,44.93,35.15,117.32,78.78,39.36,53.68,9.78,33.92,37.61,52.24,119.96,138.63,33.54,63.1,154.8,62.56,178.75,173.16,15.28,23.45,1.04,63.69,100.18,8.04,0.0,0.0,1721.21
160124.0,0.0,0.67,9.63,5.44,31.17,0.0,7.21,6.74,19.89,1.56,45.21,24.0,115.26,76.4,40.33,53.2,8.08,27.76,36.57,47.97,111.24,128.5,32.75,53.27,134.52,52.12,146.56,170.45,17.19,33.03,1.84,58.15,85.47,7.82,0.0,0.0,1590.0
160125.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160201.0,0.0,2.66,8.39,1.22,12.52,0.0,7.17,24.73,27.89,5.66,73.21,70.52,98.55,47.07,21.72,30.03,5.74,32.5,12.49,59.62,97.88,72.23,27.92,60.16,231.83,135.96,247.12,167.73,15.32,8.05,0.0,51.67,94.78,3.11,0.0,0.0,1755.4499999999998
160202.0,0.0,3.46,7.66,0.6,14.01,0.0,8.86,13.67,15.06,3.55,52.7,47.4,103.38,56.47,28.77,34.58,6.04,21.63,21.78,43.71,89.94,89.59,32.86,53.18,179.33,76.56,181.71,166.57,15.42,20.82,0.96,50.37,78.11,5.04,0.0,0.0,1523.7899999999997
160203.0,0.0,1.45,8.04,1.64,16.03,0.0,6.46,25.98,42.27,6.11,88.99,71.63,75.38,47.26,22.66,32.68,5.68,41.67,12.79,80.33,109.19,59.9,31.34,64.82,269.29,169.28,285.53,173.77,16.91,6.35,0.0,50.67,101.67,3.63,0.0,0.0,1929.4
160204.0,0.0,3.91,8.75,0.78,8.9,0.0,7.91,23.44,13.05,5.18,56.92,69.38,122.45,46.87,20.76,27.3,5.81,23.05,12.18,38.25,86.21,84.95,24.39,55.34,193.17,101.56,207.49,161.5,13.67,9.81,0.0,52.7,87.67,2.57,0.0,0.0,1575.92
160205.0,0.0,2.71,9.05,1.99,12.31,0.0,6.22,25.32,25.88,5.46,73.77,57.03,118.45,51.55,18.7,26.22,5.89,32.29,13.25,55.67,96.08,72.63,23.84,63.1,215.2,162.84,248.8,161.26,15.86,6.81,0.0,55.89,106.13,3.5,0.0,0.0,1773.6999999999998
160206.0,0.0,2.77,7.79,0.96,14.7,0.0,8.04,17.86,24.32,4.42,65.06,55.65,93.85,53.34,26.69,33.93,5.92,28.45,18.72,56.17,96.49,79.48,32.35,57.14,209.95,108.12,217.05,169.02,15.93,15.9,0.63,50.47,86.13,4.56,0.0,0.0,1661.8600000000001
160207.0,0.0,1.45,8.04,1.64,16.03,0.0,6.46,25.98,42.27,6.11,88.99,71.63,75.38,47.26,22.66,32.68,5.68,41.67,12.79,80.33,109.19,59.9,31.34,64.82,269.29,169.28,285.53,173.77,16.91,6.35,0.0,50.67,101.67,3.63,0.0,0.0,1929.4
160208.0,0.0,1.47,10.39,2.78,24.94,0.14,7.84,34.67,97.12,9.17,141.21,80.05,74.58,91.81,24.04,38.55,12.37,53.58,19.72,128.14,144.01,46.52,37.56,82.53,279.55,195.85,316.76,230.3,23.66,11.91,0.29,61.61,128.32,5.51,0.08,0.0,2417.03
160209.0,0.0,1.57,8.08,2.04,12.69,0.0,4.93,25.12,34.52,5.62,87.75,55.55,100.03,44.83,17.25,24.69,4.99,35.61,10.44,65.39,92.32,55.52,25.78,61.74,237.73,193.96,269.7,160.29,16.86,4.76,0.0,49.63,101.58,3.16,0.0,0.0,1814.13
160301.0,0.0,4.08,8.04,2.8,20.83,0.0,8.38,35.47,30.25,5.35,51.97,41.39,157.26,96.42,35.34,49.92,15.28,43.84,35.41,76.47,140.67,136.32,26.29,94.37,206.7,155.97,267.32,164.51,16.82,12.33,0.17,79.07,146.15,9.36,0.01,0.0,2174.5600000000004
160302.0,0.0,4.08,8.04,2.8,20.83,0.0,8.38,35.47,30.25,5.35,51.97,41.39,157.26,96.42,35.34,49.92,15.28,43.84,35.41,76.47,140.67,136.32,26.29,94.37,206.7,155.97,267.32,164.51,16.82,12.33,0.17,79.07,146.15,9.36,0.01,0.0,2174.5600000000004
160303.0,0.0,4.36,4.71,2.44,26.63,0.0,9.61,43.24,39.16,5.29,41.56,35.45,162.26,122.64,51.13,71.58,22.74,52.66,50.67,99.32,167.34,177.49,33.31,114.8,221.85,149.9,286.18,166.0,17.58,16.72,0.35,86.08,157.72,13.56,0.02,0.0,2454.3499999999995
160304.0,0.0,2.76,5.95,1.6,23.21,0.0,8.56,34.52,27.23,4.57,43.13,40.97,140.47,101.56,44.65,62.72,17.03,46.27,44.56,77.56,147.69,162.89,33.83,93.53,198.08,110.83,247.95,171.01,15.44,15.27,0.29,77.51,135.96,10.86,0.01,0.0,2148.4700000000003
160305.0,0.0,2.76,5.95,1.6,23.21,0.0,8.56,34.52,27.23,4.57,43.13,40.97,140.47,101.56,44.65,62.72,17.03,46.27,44.56,77.56,147.69,162.89,33.83,93.53,198.08,110.83,247.95,171.01,15.44,15.27,0.29,77.51,135.96,10.86,0.01,0.0,2148.4700000000003
160306.0,0.0,3.31,7.99,1.77,17.56,0.0,8.05,30.02,22.18,4.93,51.37,49.75,138.79,79.95,32.41,45.25,11.91,37.6,30.33,61.69,123.78,126.43,27.85,79.01,195.23,121.07,237.8,166.63,15.14,12.08,0.15,69.87,123.35,7.36,0.01,0.0,1940.62
160307.0,0.0,4.08,8.04,2.8,20.83,0.0,8.38,35.47,30.25,5.35,51.97,41.39,157.26,96.42,35.34,49.92,15.28,43.84,35.41,76.47,140.67,136.32,26.29,94.37,206.7,155.97,267.32,164.51,16.82,12.33,0.17,79.07,146.15,9.36,0.01,0.0,2174.5600000000004
160308.0,0.0,3.86,10.03,1.95,11.92,0.0,7.53,25.53,17.13,5.29,59.6,58.53,137.11,58.35,20.16,27.77,6.8,28.93,16.1,45.82,99.88,89.97,21.87,64.49,192.37,131.31,227.64,162.25,14.84,8.89,0.0,62.22,110.74,3.85,0.0,0.0,1732.73
160309.0,0.0,3.86,10.03,1.95,11.92,0.0,7.53,25.53,17.13,5.29,59.6,58.53,137.11,58.35,20.16,27.77,6.8,28.93,16.1,45.82,99.88,89.97,21.87,64.49,192.37,131.31,227.64,162.25,14.84,8.89,0.0,62.22,110.74,3.85,0.0,0.0,1732.73
160310.0,0.0,3.8,11.36,3.15,15.03,0.0,7.15,27.69,21.34,5.4,62.38,47.33,152.26,70.2,19.55,28.25,7.82,35.01,20.15,53.63,114.0,95.15,19.27,73.94,191.55,162.04,248.46,163.01,16.05,7.95,0.0,72.06,134.57,5.16,0.0,0.0,1894.7099999999998
160318.0,0.0,2.76,5.95,1.6,23.21,0.0,8.56,34.52,27.23,4.57,43.13,40.97,140.47,101.56,44.65,62.72,17.03,46.27,44.56,77.56,147.69,162.89,33.83,93.53,198.08,110.83,247.95,171.01,15.44,15.27,0.29,77.51,135.96,10.86,0.01,0.0,2148.4700000000003
160320.0,0.0,4.36,4.71,2.44,26.63,0.0,9.61,43.24,39.16,5.29,41.56,35.45,162.26,122.64,51.13,71.58,22.74,52.66,50.67,99.32,167.34,177.49,33.31,114.8,221.85,149.9,286.18,166.0,17.58,16.72,0.35,86.08,157.72,13.56,0.02,0.0,2454.3499999999995
160322.0,0.0,4.36,4.71,2.44,26.63,0.0,9.61,43.24,39.16,5.29,41.56,35.45,162.26,122.64,51.13,71.58,22.74,52.66,50.67,99.32,167.34,177.49,33.31,114.8,221.85,149.9,286.18,166.0,17.58,16.72,0.35,86.08,157.72,13.56,0.02,0.0,2454.3499999999995
160401.0,0.0,1.71,8.12,2.46,9.12,0.0,3.28,24.19,26.2,5.1,86.42,38.3,126.49,42.23,11.45,16.11,4.26,29.12,7.93,49.36,74.22,50.82,19.81,58.43,203.86,220.45,252.7,145.82,16.8,3.05,0.0,48.51,101.48,2.66,0.0,0.0,1690.46
160402.0,0.0,1.71,8.12,2.46,9.12,0.0,3.28,24.19,26.2,5.1,86.42,38.3,126.49,42.23,11.45,16.11,4.26,29.12,7.93,49.36,74.22,50.82,19.81,58.43,203.86,220.45,252.7,145.82,16.8,3.05,0.0,48.51,101.48,2.66,0.0,0.0,1690.46
160403.0,0.0,3.23,10.6,4.21,20.51,0.0,4.76,24.22,37.02,3.73,61.57,21.88,177.66,97.78,17.09,27.26,8.25,36.21,23.81,85.66,92.46,84.12,17.13,77.75,193.42,218.91,300.41,142.11,21.81,8.87,0.0,70.36,149.12,5.19,0.0,0.0,2047.1100000000001
160404.0,0.0,2.76,9.75,2.81,12.08,0.0,5.22,25.95,23.76,5.25,74.36,42.83,139.42,56.26,15.51,22.2,6.04,32.08,14.06,51.5,94.18,73.06,19.54,66.21,197.68,191.15,250.58,154.45,16.43,5.51,0.0,60.32,118.08,3.91,0.0,0.0,1792.94
160405.0,0.0,2.76,9.75,2.81,12.08,0.0,5.22,25.95,23.76,5.25,74.36,42.83,139.42,56.26,15.51,22.2,6.04,32.08,14.06,51.5,94.18,73.06,19.54,66.21,197.68,191.15,250.58,154.45,16.43,5.51,0.0,60.32,118.08,3.91,0.0,0.0,1792.94
160406.0,0.0,1.37,9.09,3.25,15.01,0.03,2.71,25.57,47.07,4.39,101.46,30.64,116.03,72.55,14.39,29.2,8.94,44.6,17.32,78.8,87.93,53.04,25.79,70.93,202.02,228.38,287.74,155.58,21.23,3.17,0.0,44.36,108.03,2.62,0.0,0.0,1913.2399999999996
160407.0,0.0,1.71,8.12,2.46,9.12,0.0,3.28,24.19,26.2,5.1,86.42,38.3,126.49,42.23,11.45,16.11,4.26,29.12,7.93,49.36,74.22,50.82,19.81,58.43,203.86,220.45,252.7,145.82,16.8,3.05,0.0,48.51,101.48,2.66,0.0,0.0,1690.46
160408.0,0.0,1.71,8.12,2.46,9.12,0.0,3.28,24.19,26.2,5.1,86.42,38.3,126.49,42.23,11.45,16.11,4.26,29.12,7.93,49.36,74.22,50.82,19.81,58.43,203.86,220.45,252.7,145.82,16.8,3.05,0.0,48.51,101.48,2.66,0.0,0.0,1690.46
160409.0,0.0,0.67,10.41,5.1,20.33,0.09,2.01,28.43,79.92,4.8,145.24,36.01,62.14,105.88,17.04,51.32,15.94,70.42,27.0,110.61,122.58,42.34,41.39,84.18,211.16,224.29,309.25,197.49,25.42,0.86,0.0,33.5,100.42,1.32,0.0,0.0,2187.5600000000004
160410.0,0.0,0.46,10.26,7.13,24.35,0.09,2.48,28.36,78.78,3.97,138.24,40.02,71.61,126.34,27.11,60.85,17.94,96.44,45.08,114.56,135.92,75.2,50.47,111.33,206.17,246.72,317.71,180.18,27.14,1.12,0.0,33.0,97.7,1.09,0.0,0.0,2377.82
160411.0,0.0,1.09,9.35,4.72,18.35,0.04,2.77,26.25,54.71,4.08,108.91,33.99,107.29,91.11,20.09,39.5,11.69,64.07,28.78,88.72,103.26,66.8,34.23,87.81,201.81,238.57,297.35,157.4,23.13,2.72,0.0,41.4,104.76,2.18,0.0,0.0,2076.93
160412.0,0.0,0.99,9.43,5.67,21.99,0.04,2.89,26.2,56.37,3.22,101.98,30.83,120.27,108.16,25.93,45.27,13.28,78.36,40.1,97.46,108.12,87.02,37.86,104.33,196.11,254.76,313.73,143.14,25.15,3.49,0.0,41.79,108.58,2.38,0.0,0.0,2214.9
160414.0,0.0,1.71,8.12,2.46,9.12,0.0,3.28,24.19,26.2,5.1,86.42,38.3,126.49,42.23,11.45,16.11,4.26,29.12,7.93,49.36,74.22,50.82,19.81,58.43,203.86,220.45,252.7,145.82,16.8,3.05,0.0,48.51,101.48,2.66,0.0,0.0,1690.46
160417.0,0.0,1.72,8.43,2.32,12.36,0.0,3.06,24.15,30.65,4.19,79.57,27.96,142.97,55.88,13.07,18.14,5.44,31.69,12.48,62.89,70.6,58.4,17.99,64.3,197.45,230.42,276.99,134.62,19.13,4.32,0.0,49.79,111.83,3.27,0.0,0.0,1776.0800000000002
160418.0,0.0,1.71,8.12,2.46,9.12,0.0,3.28,24.19,26.2,5.1,86.42,38.3,126.49,42.23,11.45,16.11,4.26,29.12,7.93,49.36,74.22,50.82,19.81,58.43,203.86,220.45,252.7,145.82,16.8,3.05,0.0,48.51,101.48,2.66,0.0,0.0,1690.46
160419.0,0.0,3.0,10.17,3.51,16.3,0.0,4.99,25.09,30.39,4.49,67.96,32.36,158.54,77.02,16.3,24.73,7.14,34.14,18.94,68.58,93.32,78.59,18.33,71.98,195.56,205.03,275.49,148.28,19.12,7.19,0.0,65.34,133.6,4.55,0.0,0.0,1920.0299999999997
160422.0,0.0,2.76,9.75,2.81,12.08,0.0,5.22,25.95,23.76,5.25,74.36,42.83,139.42,56.26,15.51,22.2,6.04,32.08,14.06,51.5,94.18,73.06,19.54,66.21,197.68,191.15,250.58,154.45,16.43,5.51,0.0,60.32,118.08,3.91,0.0,0.0,1792.94
160501.0,0.0,0.99,4.91,1.71,28.11,0.0,6.87,29.61,20.89,3.47,42.25,32.98,128.7,89.67,46.19,63.76,16.75,46.02,47.8,71.06,136.96,185.76,40.24,80.25,166.99,79.7,213.01,179.32,13.51,16.49,0.38,69.92,123.96,7.21,0.02,0.0,1995.4600000000003
160502.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160503.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160504.0,0.0,1.21,7.15,0.78,19.89,0.0,7.54,26.07,15.68,3.87,44.65,46.31,119.38,81.15,38.38,54.15,11.49,40.09,38.64,56.51,128.67,148.76,34.34,72.94,175.07,73.01,210.95,175.87,13.37,13.87,0.24,69.23,114.89,8.25,0.0,0.0,1852.3999999999996
160505.0,0.0,0.99,4.91,1.71,28.11,0.0,6.87,29.61,20.89,3.47,42.25,32.98,128.7,89.67,46.19,63.76,16.75,46.02,47.8,71.06,136.96,185.76,40.24,80.25,166.99,79.7,213.01,179.32,13.51,16.49,0.38,69.92,123.96,7.21,0.02,0.0,1995.4600000000003
160506.0,0.0,0.76,2.53,2.7,36.89,0.0,6.16,33.39,26.46,3.05,39.68,18.73,138.65,98.78,54.54,74.02,22.38,52.36,57.59,86.62,145.82,225.29,46.55,88.06,158.35,86.85,215.22,183.02,13.65,19.29,0.54,70.65,133.66,6.09,0.04,0.0,2148.37
160507.0,0.0,0.99,4.91,1.71,28.11,0.0,6.87,29.61,20.89,3.47,42.25,32.98,128.7,89.67,46.19,63.76,16.75,46.02,47.8,71.06,136.96,185.76,40.24,80.25,166.99,79.7,213.01,179.32,13.51,16.49,0.38,69.92,123.96,7.21,0.02,0.0,1995.4600000000003
160508.0,0.0,0.97,7.02,4.77,36.62,0.0,7.38,18.71,22.52,2.48,43.73,29.95,124.68,91.51,49.23,70.01,19.16,44.93,47.67,65.85,139.94,173.48,41.11,77.45,153.14,80.58,190.19,184.34,15.94,26.78,0.94,71.32,122.29,6.76,0.02,0.0,1971.4699999999998
160509.0,0.0,0.97,7.02,4.77,36.62,0.0,7.38,18.71,22.52,2.48,43.73,29.95,124.68,91.51,49.23,70.01,19.16,44.93,47.67,65.85,139.94,173.48,41.11,77.45,153.14,80.58,190.19,184.34,15.94,26.78,0.94,71.32,122.29,6.76,0.02,0.0,1971.4699999999998
160510.0,0.0,0.97,7.02,4.77,36.62,0.0,7.38,18.71,22.52,2.48,43.73,29.95,124.68,91.51,49.23,70.01,19.16,44.93,47.67,65.85,139.94,173.48,41.11,77.45,153.14,80.58,190.19,184.34,15.94,26.78,0.94,71.32,122.29,6.76,0.02,0.0,1971.4699999999998
160511.0,0.0,0.99,4.91,1.71,28.11,0.0,6.87,29.61,20.89,3.47,42.25,32.98,128.7,89.67,46.19,63.76,16.75,46.02,47.8,71.06,136.96,185.76,40.24,80.25,166.99,79.7,213.01,179.32,13.51,16.49,0.38,69.92,123.96,7.21,0.02,0.0,1995.4600000000003
160601.0,0.0,2.76,3.24,2.65,26.8,0.0,9.3,55.82,39.3,4.7,37.26,27.8,154.18,134.29,57.48,83.32,29.87,55.34,58.43,106.5,167.63,208.88,44.21,109.65,215.26,139.26,285.85,177.78,17.34,17.3,0.26,84.84,159.12,12.51,0.04,0.0,2528.970000000001
160602.0,0.0,4.36,4.71,2.44,26.63,0.0,9.61,43.24,39.16,5.29,41.56,35.45,162.26,122.64,51.13,71.58,22.74,52.66,50.67,99.32,167.34,177.49,33.31,114.8,221.85,149.9,286.18,166.0,17.58,16.72,0.35,86.08,157.72,13.56,0.02,0.0,2454.3499999999995
