PROV_CODE,AMP_CODE,TAM_CODE,PROV_NAMT,PROV_NAME,AMP_NAMT,AMP_NAME,TAM_NAMT,TAM_NAME,PA,PAT,amenity,name,name:th,layer
10.0,7.0,3.0,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,ปทุมวัน,PATHUM WAN,1007.0,100703.0,post_office,,,
83.0,1.0,8.0,ภูเก็ต,PHUKET,เมืองภูเก็ต,MUEANG PHUKET,กะรน,KARON,8301.0,830108.0,post_office,Post Office (Kata),,
40.0,1.0,1.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001.0,400101.0,post_office,ไปรษณีย์ขอนแกน,ไปรษณีย์ขอนแกน,
83.0,2.0,2.0,ภูเก็ต,PHUKET,กะทู้,KATHU,ป่าตอง,PA TONG,8302.0,830202.0,post_office,Patong Post Office,,
83.0,2.0,2.0,ภูเก็ต,PHUKET,กะทู้,KATHU,ป่าตอง,PA TONG,8302.0,830202.0,post_office,,,
50.0,5.0,3.0,เชียงใหม่,CHIANG MAI,ดอยสะเก็ด,DOI SAKET,ลวงเหนือ,LUANG NUEA,5005.0,500503.0,post_office,ไปรษณีย์ ดอยสะเก็ด,ไปรษณีย์ ดอยสะเก็ด,
41.0,1.0,1.0,อุดรธานี,UDON THANI,เมืองอุดรธานี,MUEANG UDON THANI,หมากแข้ง,MAK KHAENG,4101.0,410101.0,post_office,โปรษณีย์ อุดรธานี,โปรษณีย์ อุดรธานี,
40.0,1.0,1.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001.0,400101.0,post_office,ไปรษณีย์ ศรีจันทร์,ไปรษณีย์ ศรีจันทร์,
58.0,3.0,1.0,แม่ฮ่องสอน,MAE HONG SON,ปาย,PAI,เวียงใต้,WIANG TAI,5803.0,580301.0,post_office,Pai Post Office,,
40.0,1.0,1.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001.0,400101.0,post_office,ไปรษณีย์ มหาวิทยาลัยขอนแก่น,ไปรษณีย์ มหาวิทยาลัยขอนแก่น,
50.0,13.0,12.0,เชียงใหม่,CHIANG MAI,สันกำแพง,SAN KAMPHAENG,ต้นเปา,TON PAO,5013.0,501312.0,post_office,,,
40.0,1.0,15.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,บ้านเป็ด,BAN PET,4001.0,400115.0,post_office,ศูนย์บริทาร ไปรษณีย์,ศูนย์บริทาร ไปรษณีย์,
71.0,8.0,1.0,กาญจนบุรี,KANCHANABURI,สังขละบุรี,SANGKHLA BURI,หนองลู,NONG LU,7108.0,710801.0,post_office,,,
23.0,7.0,1.0,ตราด,TRAT,เกาะช้าง,KO CHANG,เกาะช้าง,KO CHANG,2307.0,230701.0,post_office,GPO,,
40.0,1.0,1.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001.0,400101.0,post_office,ไปรษณีย์ไทย,ไปรษณีย์ไทย,
90.0,11.0,1.0,สงขลา,SONGKHLA,หาดใหญ่,HAT YAI,หาดใหญ่,HAT YAI,9011.0,901101.0,post_office,ไปรษณีย์หาดใหญ่,,
64.0,9.0,3.0,สุโขทัย,SUKHOTHAI,ทุ่งเสลี่ยม,THUNG SALIAM,ทุ่งเสลี่ยม,THUNG SALIAM,6409.0,640903.0,post_office,,,
50.0,1.0,5.0,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างคลาน,CHANG KHLAN,5001.0,500105.0,post_office,ไปรษณีย์ ช้างคลาน,ไปรษณีย์ ช้างคลาน,
40.0,2.0,4.0,ขอนแก่น,KHON KAEN,บ้านฝาง,BAN FANG,บ้านเหล่า,BAN LAO,4002.0,400204.0,post_office,,,
40.0,1.0,1.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001.0,400101.0,post_office,ไปรษณีย์เทพารักษ์,ไปรษณีย์เทพารักษ์,
50.0,1.0,6.0,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,วัดเกต,WAT KET,5001.0,500106.0,post_office,ไปรษณีย์ หนองหอย,ไปรษณีย์ หนองหอย,
56.0,6.0,6.0,พะเยา,PHAYAO,ปง,PONG,นาปรัง,NA PRANG,5606.0,560606.0,post_office,,,
84.0,5.0,3.0,สุราษฎร์ธานี,SURAT THANI,เกาะพะงัน,KO PHA-NGAN,เกาะเต่า,KO TAO,8405.0,840503.0,post_office,,,
50.0,1.0,7.0,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างเผือก,CHANG PHUEAK,5001.0,500107.0,post_office,Chang Phuak Post Office,,
42.0,1.0,2.0,เลย,LOEI,เมืองเลย,MUEANG LOEI,เมือง,MUEANG,4201.0,420102.0,post_office,,,
45.0,7.0,1.0,ร้อยเอ็ด,ROI ET,โพนทอง,PHON THONG,แวง,WAENG,4507.0,450701.0,post_office,,,
83.0,2.0,2.0,ภูเก็ต,PHUKET,กะทู้,KATHU,ป่าตอง,PA TONG,8302.0,830202.0,post_office,,,
40.0,1.0,4.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ท่าพระ,THA PHRA,4001.0,400104.0,post_office,ไปรษณีย์ท่าพระขอนแก่น,,
12.0,3.0,3.0,นนทบุรี,NONTHABURI,บางใหญ่,BANG YAI,บางเลน,BANG LEN,1203.0,120303.0,post_office,ไปรษณีย์บางใหญ่,,
41.0,1.0,6.0,อุดรธานี,UDON THANI,เมืองอุดรธานี,MUEANG UDON THANI,โนนสูง,NON SUNG,4101.0,410106.0,post_office,ศูนย์ไปรษณีย์อุดรธานี,ศูนย์ไปรษณีย์อุดรธานี,
50.0,1.0,6.0,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,วัดเกต,WAT KET,5001.0,500106.0,post_office,ไปรษณีย์ เชียงใหม่,ไปรษณีย์ เชียงใหม่,
34.0,1.0,1.0,อุบลราชธานี,UBON RATCHATHANI,เมืองอุบลราชธานี,MUEANG UBON RATCHATHANI,ในเมือง,NAI MUEANG,3401.0,340101.0,post_office,Ubon Ratchathani Post Office,,
10.0,33.0,3.0,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,พระโขนง,PHRA KHANONG,1033.0,103303.0,post_office,Mailbox ETC,,
40.0,2.0,6.0,ขอนแก่น,KHON KAEN,บ้านฝาง,BAN FANG,บ้านฝาง,BAN FANG,4002.0,400206.0,post_office,ไปรษณีย์บ้านฝาง,,
40.0,5.0,5.0,ขอนแก่น,KHON KAEN,ชุมแพ,CHUM PHAE,ขัวเรียง,KHUA RIANG,4005.0,400505.0,post_office,ไปรษณีย์ ขัวเรียง,,
40.0,5.0,4.0,ขอนแก่น,KHON KAEN,ชุมแพ,CHUM PHAE,โนนอุดม,NON UDOM,4005.0,400504.0,post_office,ไปรษณีย์ โนนอุดม,,
52.0,12.0,5.0,ลำปาง,LAMPANG,ห้างฉัตร,HANG CHAT,เวียงตาล,WIANG TAN,5212.0,521205.0,post_office,Chiang Thai Post Office,,
40.0,4.0,3.0,ขอนแก่น,KHON KAEN,หนองเรือ,NONG RUEA,บ้านกง,BAN KONG,4004.0,400403.0,post_office,ไปรษณีย์ ดอนโมง,,
20.0,4.0,2.0,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,หนองปรือ,NONG PRUE,2004.0,200402.0,post_office,Boakoaw Express Postal Service,,
40.0,8.0,3.0,ขอนแก่น,KHON KAEN,อุบลรัตน์,UBOLRATANA,เขื่อนอุบลรัตน์,KHUEAN UBOLRATANA,4008.0,400803.0,post_office,ไปรษณีย์อุบลรัตน์,,
75.0,2.0,1.0,สมุทรสงคราม,SAMUT SONGKHRAM,บางคนที,BANG KHONTHI,กระดังงา,KRADANG NGA,7502.0,750201.0,post_office,ไปรษณีย์บางคนที,ไปรษณีย์บางคนที,
58.0,7.0,1.0,แม่ฮ่องสอน,MAE HONG SON,ปางมะผ้า,PANG MAPHA,สบป่อง,SOP PONG,5807.0,580701.0,post_office,Soppong Post Office,,
10.0,30.0,1.0,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,ลาดยาว,LAT YAO,1030.0,103001.0,post_office,ที่ทำการไปรษณีย์เกษตรศาสตร์,,
20.0,4.0,8.0,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,นาเกลือ,NA KLUEA,2004.0,200408.0,post_office,FedEx,,
20.0,4.0,8.0,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,นาเกลือ,NA KLUEA,2004.0,200408.0,post_office,Master Post,,
40.0,7.0,3.0,ขอนแก่น,KHON KAEN,น้ำพอง,NAM PHONG,หนองกุง,NONG KUNG,4007.0,400703.0,post_office,ไปรษณีย์ น้ำพอง,,
20.0,4.0,2.0,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,หนองปรือ,NONG PRUE,2004.0,200402.0,post_office,ไปรษณีย์ พัทยา,,
44.0,11.0,1.0,มหาสารคาม,MAHA SARAKHAM,ยางสีสุราช,YANG SISURAT,ยางสีสุราช,YANG SISURAT,4411.0,441101.0,post_office,ไปรษณีย์ ยางสีสุราช,,
39.0,3.0,1.0,หนองบัวลำภู,NONG BUA LAM PHU,โนนสัง,NON SANG,โนนสัง,NON SANG,3903.0,390301.0,post_office,ไปรษณีย์โนนสัง,,
40.0,15.0,9.0,ขอนแก่น,KHON KAEN,หนองสองห้อง,NONG SONG HONG,หันโจด,HAN CHOT,4015.0,401509.0,post_office,ไปรษณีย์ หันโจด,,
40.0,11.0,1.0,ขอนแก่น,KHON KAEN,เปือยน้อย,PUEAI NOI,เปือยน้อย,PUEAI NOI,4011.0,401101.0,post_office,ไปรษณีย์ เปือยน้อย,,
67.0,8.0,9.0,เพชรบูรณ์,PHETCHABUN,บึงสามพัน,BUENG SAM PHAN,บึงสามพัน,BUENG SAM PHAN,6708.0,670809.0,post_office,ที่ทำการไปรษณีย์บึงสามพัน,ที่ทำการไปรษณีย์บึงสามพัน,
31.0,5.0,6.0,บุรีรัมย์,BURI RAM,หนองกี่,NONG KI,ทุ่งกระตาดพัฒนา,THUNG KRATAT PHATTHANA,3105.0,310506.0,post_office,ไปรษณีย์หนองกี่,,
10.0,5.0,2.0,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,อนุสาวรีย์,ANUSAWARI,1005.0,100502.0,post_office,ไปรษณีย์ รามอินทรา,,
12.0,6.0,3.0,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,บ้านใหม่,BAN MAI,1206.0,120603.0,post_office,ไปรษณีย์ติวานนท์ (เมืองทอง),,
40.0,14.0,1.0,ขอนแก่น,KHON KAEN,แวงน้อย,WAENG NOI,แวงน้อย,WAENG NOI,4014.0,401401.0,post_office,ไปรษณีย์แวงน้อย,,
40.0,18.0,3.0,ขอนแก่น,KHON KAEN,ชนบท,CHONNABOT,วังแสง,WANG SAENG,4018.0,401803.0,post_office,ไปรษณีย์ วังแสง,,
40.0,13.0,4.0,ขอนแก่น,KHON KAEN,แวงใหญ่,WAENG YAI,แวงใหญ่,WAENG YAI,4013.0,401304.0,post_office,ไปรษณีย์ แวงใหญ่,,
10.0,47.0,1.0,กรุงเทพมหานคร,BANGKOK,บางนา,BANG NA,บางนา,BANG NA,1047.0,104701.0,post_office,Bangna Post Office,,
10.0,34.0,1.0,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,สวนหลวง,SUAN LUANG,1034.0,103401.0,post_office,Onnut Post Office,,
10.0,14.0,1.0,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,สามเสนใน,SAM SEN NAI,1014.0,101401.0,post_office,Pradiphat Post Office,,
46.0,9.0,7.0,กาฬสินธุ์,KALASIN,สหัสขันธ์,SAHATSAKHAN,โนนบุรี,NON BURI,4609.0,460907.0,post_office,ไปรษณีย์สหัสขันธ์,,
84.0,1.0,2.0,สุราษฎร์ธานี,SURAT THANI,เมืองสุราษฎร์ธานี,MUEANG SURAT THANI,มะขามเตี้ย,MAKHAM TIA,8401.0,840102.0,post_office,Makamtia Post Office,,
48.0,1.0,1.0,นครพนม,NAKHON PHANOM,เมืองนครพนม,MUEANG NAKHON PHANOM,ในเมือง,NAI MUEANG,4801.0,480101.0,post_office,,,
20.0,4.0,2.0,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,หนองปรือ,NONG PRUE,2004.0,200402.0,post_office,Postal Service,,
40.0,6.0,4.0,ขอนแก่น,KHON KAEN,สีชมพู,SI CHOMPHU,วังเพิ่ม,WANG PHOEM,4006.0,400604.0,post_office,ไปรษณีย์สีชมพู,,
84.0,4.0,6.0,สุราษฎร์ธานี,SURAT THANI,เกาะสมุย,KO SAMUI,บ่อผุด,BO PHUT,8404.0,840406.0,post_office,,,
40.0,5.0,8.0,ขอนแก่น,KHON KAEN,ชุมแพ,CHUM PHAE,วังหินลาด,WANG HIN LAT,4005.0,400508.0,post_office,ไปรษณีย์วังหินลาด,,
83.0,2.0,1.0,ภูเก็ต,PHUKET,กะทู้,KATHU,กะทู้,KATHU,8302.0,830201.0,post_office,,,
40.0,20.0,3.0,ขอนแก่น,KHON KAEN,ภูผาม่าน,PHU PHA MAN,ภูผาม่าน,PHU PHA MAN,4020.0,402003.0,post_office,ไปรษณีย์ ภูพาม่าน,,
77.0,7.0,1.0,ประจวบคีรีขันธ์,PRACHUAP KHIRI KHAN,หัวหิน,HUA HIN,หัวหิน,HUA HIN,7707.0,770701.0,post_office,ไปรษณีย์ ชายหาดหัวหิน,ไปรษณีย์ ชายหาดหัวหิน,
52.0,1.0,4.0,ลำปาง,LAMPANG,เมืองลำปาง,MUEANG LAMPANG,สบตุ๋ย,SOP TUI,5201.0,520104.0,post_office,ไปรษณีย์สบตุ๋ย,ไปรษณีย์สบตุ๋ย,
76.0,7.0,1.0,เพชรบุรี,PHETCHABURI,บ้านแหลม,BAN LAEM,บ้านแหลม,BAN LAEM,7607.0,760701.0,post_office,ที่ทำการไปรษณีย์บ้านแหลม,,
10.0,30.0,4.0,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,จอมพล,CHOMPHON,1030.0,103004.0,post_office,ไปรษณีย์สามแยกลาดพร้าว,,
41.0,1.0,6.0,อุดรธานี,UDON THANI,เมืองอุดรธานี,MUEANG UDON THANI,โนนสูง,NON SUNG,4101.0,410106.0,post_office,ไปรษณีย์ บ้านชัยพร,ไปรษณีย์ บ้านชัยพร,
64.0,2.0,1.0,สุโขทัย,SUKHOTHAI,บ้านด่านลานหอย,BAN DAN LAN HOI,ลานหอย,LAN HOI,6402.0,640201.0,post_office,,,
50.0,4.0,5.0,เชียงใหม่,CHIANG MAI,เชียงดาว,CHIANG DAO,เมืองคอง,MUEANG KHONG,5004.0,500405.0,post_office,,,
10.0,36.0,4.0,กรุงเทพมหานคร,BANGKOK,ดอนเมือง,DON MUEANG,ดอนเมือง,DON MUEANG,1036.0,103604.0,post_office,ที่ทำการไปรษณีย์ดอนเมือง,,
73.0,6.0,16.0,นครปฐม,NAKHON PATHOM,สามพราน,SAM PHRAN,อ้อมใหญ่,OM YAI,7306.0,730616.0,post_office,ที่ทำการไปรษณีย์อ้อมใหญ่,,
13.0,2.0,1.0,ปทุมธานี,PATHUM THANI,คลองหลวง,KHLONG LUANG,คลองหนึ่ง,KHLONG NUENG,1302.0,130201.0,post_office,,,
50.0,1.0,8.0,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,สุเทพ,SUTHEP,5001.0,500108.0,post_office,สปีด โพสต์ ไทยแลนด์,สปีด โพสต์ ไทยแลนด์,
84.0,5.0,1.0,สุราษฎร์ธานี,SURAT THANI,เกาะพะงัน,KO PHA-NGAN,เกาะพะงัน,KO PHA-NGAN,8405.0,840501.0,post_office,Thong Sala Post Office,,
57.0,11.0,6.0,เชียงราย,CHIANG RAI,เวียงป่าเป้า,WIANG PA PAO,แม่เจดีย์,MAE CHEDI,5711.0,571106.0,post_office,ไปรษณีย์แม่เจดีย์,ไปรษณีย์แม่เจดีย์,
84.0,4.0,5.0,สุราษฎร์ธานี,SURAT THANI,เกาะสมุย,KO SAMUI,มะเร็ต,MARET,8404.0,840405.0,post_office,,,
